'CTRL' + 'C' to stop watching output:
timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600378,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600379,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600380,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600381,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600382,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600383,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600384,0,65520,10,65510,65520,10,65510,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600385,0,65520,273,65247,65520,273,65247,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600386,0,65520,3083,62437,65520,3083,62437,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600387,0,65520,6502,59018,65520,6502,59018,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600388,0,65520,9868,55652,65520,9868,55652,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600389,0,65520,10819,54701,65520,10819,54701,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600390,0,65520,14227,51293,65520,14227,51293,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600391,0,65520,15637,49883,65520,15637,49883,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600392,0,65520,20499,45021,65520,20499,45021,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600393,0,65520,20499,45021,65520,20499,45021,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600394,0,65520,20582,44938,65520,20582,44938,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600395,0,65520,21055,44465,65520,21055,44465,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600396,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600397,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600398,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600399,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600400,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600401,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600402,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600403,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600404,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600405,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600406,0,65520,21091,44429,65520,21091,44429,257895,10,257885

timestamp,gpu,total_vram,used_vram,free_vram,total_visible_vram,used_visible_vram,free_visible_vram,total_gtt,used_gtt,free_gtt
1730600407,0,65520,21091,44429,65520,21091,44429,257895,10,257885

